#{"t_start": 1764260603.5084667, "env_id": "None"}
r,l,t
116.93563,100,322.708417
118.085758,100,322.876462
117.866491,100,328.008398
123.519433,100,328.244636
114.764191,100,328.474879
111.164402,100,328.673284
124.712614,100,328.868286
111.487935,100,329.043173
105.966328,77,329.190912
112.62522,100,329.436831
107.643759,100,329.665137
94.446189,78,329.823514
110.815041,100,330.043482
118.913988,100,330.287686
131.005858,100,330.575147
118.824283,100,332.257993
114.442213,100,332.504251
113.580141,100,332.746302
110.886248,100,332.9787
116.510054,100,333.224622
115.047511,100,333.562482
125.622668,100,333.807202
117.571684,100,334.039521
89.797062,70,339.973923
123.359864,100,340.198983
120.043965,100,340.427564
111.112798,100,340.655364
109.390747,100,340.873004
94.383316,71,341.05549
122.570983,100,341.272227
119.095624,100,341.494257
122.156482,100,341.728132
98.161235,78,341.930524
108.811643,87,342.121861
123.072365,100,342.33865
92.321118,79,342.520696
104.503402,100,342.7696
114.581128,100,343.022738
123.857275,100,343.255354
119.825864,100,343.504835
133.368632,100,343.746743
129.282453,100,344.04277
92.27058,71,344.239073
93.062151,79,344.448103
98.314317,73,344.605666
110.604841,100,348.80487
121.091459,100,349.030157
124.667994,100,349.27142
121.697788,100,349.454759
127.141915,100,349.63807
111.488531,100,349.856319
120.398244,100,350.060263
115.065789,100,350.266771
127.366614,100,350.469155
107.843412,100,350.666167
122.587159,100,350.854559
110.155937,100,351.051791
124.398781,100,351.286724
116.824266,100,351.519965
124.185499,100,351.715959
118.768166,100,351.904536
125.871166,100,352.085956
124.564685,100,352.293134
130.82426,100,352.487087
118.721611,100,352.718158
91.431234,71,352.83774
110.497317,100,357.000314
107.626625,88,358.586951
115.168765,100,358.767761
123.464996,100,358.96866
94.974642,76,359.101896
121.231498,100,359.269557
105.953504,100,359.450793
117.791994,100,359.642731
105.223854,100,359.965641
117.808953,100,360.335006
111.313204,100,360.568285
125.293825,100,360.834984
120.694345,100,361.048503
121.460317,99,361.384471
123.269292,100,361.584881
117.753517,100,361.801887
117.392272,100,361.984644
116.90799,100,362.184572
97.812944,66,362.318955
115.434031,100,362.502522
103.832281,100,362.683949
113.036023,100,367.270124
109.238571,83,367.47777
127.159414,100,367.716631
122.00661,100,367.92298
120.756537,100,368.101207
122.056414,100,368.284474
113.512749,100,368.467803
126.401714,100,368.684427
123.867221,100,368.867713
114.106266,100,369.049398
125.894114,100,369.25507
117.196608,100,369.44648
122.423296,100,369.643923
121.843303,100,369.882882
122.274227,100,370.099217
114.47995,100,370.30225
111.523355,100,370.500314
119.821686,100,370.682977
95.214528,69,370.81629
117.482743,100,371.023968
118.602218,100,371.217558
115.480774,100,375.430518
124.228279,100,375.664416
118.070194,100,375.871615
117.78968,100,376.182689
109.141373,100,376.365634
127.852607,100,376.631005
117.176583,93,376.821373
126.661681,100,377.000109
114.386186,100,377.198728
124.381478,100,377.407642
123.794401,100,379.169832
117.137576,100,379.386618
129.000674,100,379.565747
113.833086,100,379.749205
121.301469,100,379.947934
119.151901,100,380.164615
119.049393,100,380.398942
112.543827,100,380.730545
127.975648,100,380.956298
119.910779,100,381.314875
110.227853,100,381.578183
119.607969,100,385.443793
110.530109,100,385.647102
128.251311,100,386.049914
89.515145,67,386.214426
118.708154,100,386.447729
87.515599,63,386.58104
115.137813,100,386.940494
118.227191,100,387.163707
115.248822,100,387.362081
111.968571,100,387.58065
